player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
247552,Una,Evans,U,18930924,GBR,,
247553,Vera,Warden,U,18800127,USA,,
247554,Mabel,Davies,U,18741021,GBR,,
247555,Christine,Trinder,U,18800620,GBR,,
247556,Evelyn,Scott,U,18770716,GBR,,
247557,Madeline,Scott,U,18781006,GBR,,
247558,Norah,Lattey,U,18711220,GBR,,
247559,Hilda,Seed,U,,GBR,,
247560,Jessie,Manley Sims,U,,GBR,,
247561,Eva,Steedman,U,,GBR,,
247562,Sidi,Maschka,U,,AUT,,
247563,Florence,Ballin,R,18870427,USA,,
247564,Elsa,Wallenberg,U,18770126,SWE,,
247565,Phyllis,Berthoud,U,18870408,IND,,
247566,Margaret,Haughton,U,18930919,IRL,,
247567,Ann,Cannon,U,18820306,GBR,,
247568,Willy,Klima,U,,AUT,,
247569,Dorothy,Elliadi,U,,GRE,,
247570,Erna,Kribben,U,,GER,,
247571,Mita,Klima,U,18930307,AUT,,
247572,Lina,Flemmich,U,,GBR,,
247573,Ellen,Flemmich,U,,GBR,,
247574,Agatha,Templeman,U,,GBR,,
247575,Ursula,Templeman,U,,GBR,,
247576,Maud,Sturton,U,,GBR,,
247577,Muriel,Tankard,U,,GBR,,
247578,Augusta,Langley,U,,GBR,,
247579,Flora,Langley,U,,GBR,,
247580,Marion,Langley,U,,GBR,,
247581,Helen,Kersey,U,,GBR,,
247582,Winifred,Kersey,U,,GBR,,
247583,Lavender,Sloane Stanley,U,19000330,GBR,,
247584,Margaret,Jenkins,U,,GBR,,
247585,Edith,Lyle,U,,GBR,,
247586,Wendy,Saint John Maule,U,,GBR,,
247587,Jessie,Carter,U,18710708,GBR,,
247588,Camilla,Rimington,U,18830117,GBR,,
247589,Alice,Rimington,U,,GBR,,
247590,Doris,Saxelbye,U,18910920,GBR,,
247591,Violet,Southam,U,18960718,GBR,,
247592,Dorothea,Steinthal,U,18840412,GBR,,
247593,Dorothy,De La Pryme,U,19120228,GBR,,
247594,Kathleen,Moody,U,18860629,GBR,,
247595,Anne,Forster,U,,GBR,,
247596,Marion,Haxby,U,,GBR,,
247597,Ilona,Csaky,U,18851105,HUN,,
247598,Dorothy,Hattersley Smith,U,,GBR,,
247599,Marjory,Hattersley Smith,U,,GBR,,
247600,Nea,Moody,U,18890901,GBR,,
247601,Margaret,Lidderdale,U,18920207,GBR,,
247602,Evelyn,Blencowe,U,18690903,GBR,,
247603,Ethel,Tanner,U,,GBR,,
247604,Leonora,Boadle,U,18580423,ARG,,
247605,Adelaide,Hooker,U,19030610,USA,,
247606,Barbara,Hooker,U,19011124,USA,,
247607,Blanchette,Hooker,U,19091002,USA,,
247608,Helen,Hooker,U,19050101,USA,,
247609,Ada,Meyler,U,,GBR,,
247610,Constance,Meyler,U,,GBR,,
247611,Constance,Faithfull,U,18641031,GBR,,
247612,Katherine,Faithfull,U,18630206,GBR,,
247613,Emily,Faithfull,U,18621005,GBR,,
247614,Elinor,Page,U,18630824,GBR,,
247615,Mary,Page,U,18660224,GBR,,
247616,,Page,U,,GBR,,
247617,Winifred,Poole,U,,GBR,,
247618,Margaret,Broadhurst,U,,GBR,,
247619,Doris,Doeg,U,19100520,USA,,
247620,Muriel,Goward,U,18760609,CAN,,
247621,Clara,Chase,U,18730106,USA,164,
247622,Margaret,Nichols,U,18791030,USA,,
247623,Marjory,Oberteuffer,U,18831123,USA,,
247624,Virginia,Maule,U,18831225,USA,,
247625,Agnes,Groome,U,18850209,USA,,
247626,Martha,Groome,U,18860310,USA,,
247627,Evelyn,Howell,U,18770707,USA,170,
247628,Eugenia,Wainwright,U,18820905,USA,,
247629,Edythe,Parker,U,18751018,USA,,
247630,E,Little,U,,USA,,
247631,Eva,Baker,U,,USA,,
247632,Florence,Sutton,U,18830920,USA,,
247633,Erna,Marcus,U,,USA,,
247634,Clare,Cassel,U,18830305,USA,,
247635,Anna,Sands,U,,USA,,
247636,Alberta,Weber,U,,USA,,
247637,Anna,Morris,U,18760816,USA,,
247638,Katherine,Morris,U,,USA,,
247639,Helen,Hodge,U,,USA,,
247640,Helen,Rodgers,U,18850210,USA,,
247641,Ethel,Wimer,U,18791124,USA,157,
247642,Marie,Wimer,U,18760111,USA,170,
247643,Gertrude,Fetterman,U,,USA,,
247644,Ariella,Burstein,U,20050116,COL,,
247645,Magdalina,Gold,U,19900619,USA,,
247646,Carla,Fity,U,20060511,FRA,,
247647,Jenny,Lim,U,20050117,FRA,,
247648,Lilitha Sithenkosi,Ndungane,U,20051019,RSA,,
247649,Stella,Simeonova,U,20031210,BUL,,
247650,Yoana,Radulova,U,20050611,BUL,,
247651,Yana,Parshina,U,19950622,RUS,,
247652,Amalia,Jaramillo,U,20020308,COL,,
247653,Maria,Franco,U,20031020,COL,,
247654,Sofia,Giraldo Zamorano,U,20050505,COL,,
247655,Valentina,Rodas Carcamo,U,20050119,COL,,
247656,Isabella,Benavides Jaramillo,U,20051010,COL,,
247657,Sara,Yepes,U,20050723,COL,,
247658,Sofia Loren,Muñoz Muñoz,U,20060518,COL,,
247659,Karolina,Mazurek,U,20030121,POL,,
247660,Adéla,Kroisová,U,19991221,CZE,,
247661,Ketevan,Gold,U,19861116,USA,,
247662,Farah,Hatem,U,20030816,EGY,,
247663,Malk,Aiad,U,20060930,EGY,,
247664,Noura,Bahaa Rashad,U,20020307,EGY,,
247665,Milena,Gevorgyan,U,20031004,ARM,,
247666,Candela,Aparisi Gonzalez Vallarino,U,20050222,ESP,,
247667,Soledad,Fayos Capilla,U,20060904,ESP,,
247668,Gabriela Maria,Vancea,U,20070816,ROU,,
247669,Veronika,Podrez,U,20070111,UKR,,
247670,Carmen,Lyons,U,20031205,RSA,,
247671,Erin,Mckenzie,U,20050301,RSA,,
247672,Chelsea,Chakanyuka,U,20060516,BWA,,
247673,Carmen,Roberts,U,19861004,RSA,,
247674,Ekua,Youri,U,20050112,BWA,,
247675,Naledi,Manyube,U,20040630,RSA,,
247676,Betty,Odonnell,U,,AUS,,
247677,,Claeysens,U,,,,
247678,Alice,Trudeau,U,19041010,GBR,,
247679,V,Mulock,U,,,,
247680,Tracy,Adams,U,,NZL,,
247681,,Hutchins,U,,GBR,,
247682,,Young,U,,GBR,,
247683,Vera,Mathias,U,,AUS,,
247684,,Briant,U,,FRA,,
247685,Rene,Fourcade,U,,FRA,,
247686,Mrs T,Marshall,U,,IND,,
247687,Edna,Gorringe,U,,AUS,,
247688,Helen,Foster,U,,,,
247689,Pia,D Orleans,U,,FRA,,
247690,B,Rice,U,,,,
247691,,Christians,U,,,,
247692,C,Ellmer,U,,,,
247693,,Ash,U,,,,
247694,,Craig Biddle,U,,,,
247695,,Siegel,U,,,,
247696,L,Macfarland,U,,,,
247697,,De Fraipont,U,,FRA,,
247698,Katherine,Lamarche,U,,USA,,
247699,Mary,Seger,U,,USA,,
247700,F E,Ruferti,U,,USA,,
247701,Mrs M,Cohen,U,,USA,,
247702,Jean,Flagler,U,,USA,,
247703,Una,Deane,U,,IND,,
247704,,Beckingham,U,,IND,,
247705,S,Gibson,U,,IND,,
247706,Mrs,Drayton,U,,,,
247707,,Kingus,U,,USA,,
247708,Dorothy,Taylor,U,,USA,,
247709,Helen,Gibbs,U,,USA,,
247710,Florence,Rice,U,,USA,,
247711,Gisela,Comallonga,U,,CUB,,
247712,Mrs Charles,Ricker,U,,USA,,
247713,,Castaneda,U,,CUB,,
247714,Mrs,Kingus,U,,USA,,
247715,,Rudersdorf,U,,SUI,,
247716,,Janet,U,,SUI,,
247717,DUPE,Dyhrenfurth,U,,SUI,,
247718,,Mettler Molene,U,,SUI,,
247719,F,Jones,U,,AUS,,
247720,M,Fischer,U,,GBR,,
247721,J,Barnes,U,,GBR,,
247722,Mrs R,Essayan,U,,GBR,,
247723,Mrs S,Courtauld,U,,GBR,,
247724,Mrs J,Hatton Hall,U,,GBR,,
247725,E,Dreyfus,U,,GBR,,
247726,,Ellison,U,,,,
247727,,Ziegler,U,,,,
247728,,Potter,U,,,,
247729,A,Suren,U,,,,
247730,,Williams,U,,,,
247731,Mrs,Hotschild,U,,USA,,
247732,Eleanor,Cruickshank,U,,USA,,
247733,Irene,Spence,U,,USA,,
247734,Mrs,Hiscock,U,,USA,,
247735,I,Mullen,U,,IND,,
247736,,Nunn,U,,IND,,
247737,,Conran Smith,U,,IND,,
247738,,Hunyady,U,,,,
247739,,Kendall,U,,,,
247740,L M,Birdfield,U,,GBR,,
247741,K,West,U,,GBR,,
247742,Nina,Hunt,U,,GBR,,
247743,,De La Prynne,U,,,,
247744,Marjorie,Fuller,U,,USA,,
247745,DUPE Priscilla,Mitton,U,,USA,,
247746,DUPE Marion,Morss,U,,USA,,
247747,Aurina,Boyden,U,,USA,,
247748,Margaret,Roosevelt,U,,USA,,
247749,DUPE Eleanor,Whiting,U,,USA,,
247750,Louise,Waterman,U,,USA,,
247751,,Pica,U,,,,
247752,V,Mendel,U,,GBR,,
247753,,Lissack,U,,GBR,,
247754,J,Cunningham,U,,GBR,,
247755,,Davis Leon,U,,GBR,,
247756,F,Abelson,U,,GBR,,
247757,Mrs E,Franklin,U,,GBR,,
247758,Mary,Metlor,U,,USA,,
247759,May,Ballin,U,,USA,,
247760,R,Cory,U,,,,
247761,,Plea,U,,FRA,,
247762,,Gourmand,U,,FRA,,
247763,E M,Woolland,U,,GBR,,
247764,Molly,Mccann,U,,RSA,,
247765,,Frater,U,,RSA,,
247766,Mrs,Tanner,U,,RSA,,
247767,,Buxton,U,,GBR,,
247768,B,Mckillop,U,,GBR,,
247769,,Martin,U,,GBR,,
247770,,Giroud,U,,FRA,,
247771,S,Minel,U,,FRA,,
247772,May,Pascoe,U,,AUS,,
247773,Phyllis,Richardson,U,,AUS,,
247774,,Howie,U,,AUS,,
247775,Dorothy,Wyly,U,,AUS,,
247776,G,Kirk,U,,GBR,,
247777,E,Saner,U,,GBR,,
247778,H M,Hanford,U,,GBR,,
247779,S,Clark,U,,GBR,,
247780,,Sherwell,U,,GBR,,
247781,D,Walker,U,,GBR,,
247782,D,Crosthwaite,U,,GBR,,
247783,B,Robinson,U,,GBR,,
247784,M,Norris,U,,GBR,,
247785,E,Wilhelmi,U,,GBR,,
247786,A,Thomas,U,,GBR,,
247787,N,Parish,U,,GBR,,
247788,,Knight,U,,GBR,,
247789,L,Thomas,U,,GBR,,
247790,,Pretty,U,,GBR,,
247791,V,Thomas,U,,GBR,,
247792,J M,Woolston,U,,GBR,,
247793,M,Roble,U,,GBR,,
247794,,Cordingley,U,,GBR,,
247795,,Hewlett,U,,GBR,,
247796,,Davies,U,,GBR,,
247797,E,Thomas,U,,GBR,,
247798,M,Madin,U,,GBR,,
247799,J,Barman,U,,GBR,,
247800,,Latty,U,,FRA,,
247801,,Lawrence,U,,GBR,,
247802,,Broadbridge Jones,U,,GBR,,
247803,M,Crase,U,,GBR,,
247804,DUPE Mrs B,Herring,U,,GBR,,
247805,DUPE M,Twizzell,U,,GBR,,
247806,Mrs M J,Rodgers,U,,GBR,,
247807,D P,Hesley,U,,GBR,,
247808,Ann,Rose,U,,USA,,
247809,M,Rose,U,,USA,,
247810,DUPE Dorothy,Briggs,U,,USA,,
247811,Jessie,Gorham,U,,USA,,
247812,DUPE C,Ranelli,U,,USA,,
247813,M,Stedman,U,,USA,,
247814,Virginia,Platt,U,,USA,,
247815,,Lambert,U,,USA,,
247816,A,Kirkbride,U,,USA,,
247817,Francis,Felin,U,,USA,,
247818,Zoila,Rodriguez,U,,CUB,,
247819,Lila,Camacho,U,,CUB,,
247820,R,Turner,U,,GBR,,
247821,I,Thompson,U,,GBR,,
247822,M,Crosbie Hill,U,,GBR,,
247823,,Mackinnon,U,,GBR,,
247824,,Howlett,U,,GBR,,
247825,D,Cowan,U,,GBR,,
247826,,Philpott,U,,GBR,,
247827,B,Wilson,U,,GBR,,
247828,Mrs R B,Holman,U,,GBR,,
247829,Mrs G A,Cavis Brown,U,,GBR,,
247830,M,Hurd Wood,U,,GBR,,
247831,V,Harrison,U,,GBR,,
247832,P,Allfrey,U,,GBR,,
247833,M,Metcalfe,U,,GBR,,
247834,B,Batlivala,U,,GBR,,
247835,Mrs,Jackson,U,,GBR,,
247836,M,Reckitt,U,,GBR,,
247837,M,Ferrier,U,,GBR,,
247838,D V,Woods,U,,GBR,,
247839,J,Broad,U,,GBR,,
247840,L,Craske,U,,GBR,,
247841,M,Carris,U,,GBR,,
247842,M,Broadhead,U,,GBR,,
247843,B,Fattorini,U,,GBR,,
247844,,Fruhman,U,,SUI,,
247845,M,Gibbon,U,,,,
247846,,Price,U,,,,
247847,Mrs Arthur,Ham,U,,CAN,,
247848,Maud,Farquharson,U,,JAM,,
247849,Olive,Wilson,U,,JAM,,
247850,V,Mote,U,,GBR,,
247851,P,Lamb,U,,GBR,,
247852,B,Chetham,U,,GBR,,
247853,C,Cards,U,,GBR,,
247854,,Donovan Cox,U,,GBR,,
247855,H,Dix Perkin,U,,GBR,,
247856,W,Saunders,U,,GBR,,
247857,Mrs E M,Bowman,U,,GBR,,
247858,E,Stanley,U,,GBR,,
247859,DUPE Mabel,Dermer,U,,GBR,,
247860,Mrs M L,Hutchinson,U,,GBR,,
247861,Mrs M,Bray,U,,GBR,,
247862,L M,Bush,U,,GBR,,
247863,Dorothea,Lewin,U,,,,
247864,Maria,Zezza,U,,ITA,,
247865,R L,Percival,U,,GBR,,
247866,B,Hodder,U,,GBR,,
247867,Mrs L P,Crouch,U,,GBR,,
247868,V,Tory,U,,GBR,,
247869,D,Mccarthy,U,,GBR,,
247870,J,Burroughs,U,,GBR,,
247871,B,Haydon,U,,GBR,,
247872,Agnese,Macchi Di Cellere,U,,ITA,,
247873,,Schaibler,U,,ITA,,
247874,Ruth,Tapscott,U,,RSA,,
247875,,Trudeau,U,,GBR,,
247876,H,Fisher,U,,GBR,,
247877,Mrs,Shepard,U,,GBR,,
247878,E,Nicholls,U,,GBR,,
247879,P,Black,U,,GBR,,
247880,E,Peake,U,,GBR,,
247881,R,Culhape,U,,GBR,,
247882,F,Eyre,U,,GBR,,
247883,G,Robinson,U,,GBR,,
247884,V,Walker,U,,GBR,,
247885,,Bedford Russell,U,,GBR,,
247886,E,Weil,U,,GBR,,
247887,S,Edge,U,,GBR,,
247888,,Bellamy,U,,GBR,,
247889,V,Eyre,U,,GBR,,
247890,A,Beckett,U,,GBR,,
247891,K,Waters,U,,GBR,,
247892,,Feathers,U,,GBR,,
247893,P,Hardcastle,U,,GBR,,
247894,O,Pulbrook,U,,GBR,,
247895,Mrs,Dove,U,,GBR,,
247896,Mrs,Coles,U,,GBR,,
247897,K,Macandrew,U,,GBR,,
247898,K,Estridge,U,,GBR,,
247899,D,Valentine,U,,GBR,,
247900,V,Chichester,U,,GBR,,
247901,Mrs,Sandars,U,,GBR,,
247902,D M,Aitken,U,,GBR,,
247903,Mrs,Moss,U,,GBR,,
247904,S,Clarke,U,,GBR,,
247905,E,Carrick,U,,GBR,,
247906,Mrs,Coupland,U,,GBR,,
247907,Mrs,Sames,U,,GBR,,
247908,Mrs T E,Hodgson,U,,GBR,,
247909,Mrs,Munroe Clark,U,,GBR,,
247910,F,Harrison,U,,GBR,,
247911,M,Longley,U,,GBR,,
247912,,Merre,U,,FRA,,
247913,,Hite,U,,USA,,
247914,E,Maccarthy,U,,USA,,
247915,H,Maccarthy,U,,USA,,
247916,,Sevens,U,,USA,,
247917,Miriam,Platt,U,,USA,,
247918,,Mcculloch,U,,USA,,
247919,M,Gould,U,,USA,,
247920,H,Harris,U,,GBR,,
247921,Mrs E,Sainsbury,U,,GBR,,
247922,,Isaac,U,,GBR,,
247923,,Lumby,U,,GBR,,
247924,DUPE,Loeffer,U,,GBR,,
247925,,Flint,U,,GBR,,
247926,B,Shetham,U,,GBR,,
247927,,Humble Crofts,U,,GBR,,
247928,M,Eyston,U,,GBR,,
247929,D,Gibson,U,,GBR,,
247930,M,Stockes,U,,GBR,,
247931,K,Crone,U,,GBR,,
247932,Mrs E,Polhill,U,,GBR,,
247933,P,Lewis,U,,GBR,,
247934,,Bradley,U,,GBR,,
247935,,Philcox,U,,GBR,,
247936,,Mellsop,U,,GBR,,
247937,G,Johnson,U,,GBR,,
247938,Elaine,Tapscott,U,,RSA,,
247939,Grete,Munory,U,,CZE,,
247940,,Cookson,U,,GBR,,
247941,N,Connell,U,,GBR,,
247942,,Davis,U,,GBR,,
247943,Em,Cotterill,U,,GBR,,
247944,,Page,U,,GBR,,
247945,,Millington,U,,GBR,,
247946,R,Barlow,U,,GBR,,
247947,K,Johnstone,U,,GBR,,
247948,E,Fenton,U,,GBR,,
247949,P,Healey,U,,GBR,,
247950,A,Duthie,U,,GBR,,
247951,F,Turner,U,,GBR,,
247952,E,Liddell,U,,GBR,,
247953,C,Myers,U,,GBR,,
247954,H,Williams,U,,GBR,,
247955,D,Burton,U,,GBR,,
247956,P,Walton,U,,GBR,,
247957,A T,Mardall,U,,GBR,,
247958,DUPE,Arnold Foster,U,,GBR,,
247959,E W,Mason,U,,GBR,,
247960,G,Gore,U,,GBR,,
247961,Mrs F E,Francis,U,,USA,,
247962,Catherine,Jones,U,,USA,,
247963,Mrs W E,Potter,U,,USA,,
247964,Dolly,Sprague,U,,USA,,
247965,J,Evans,U,,GBR,,
247966,N,Leaf,U,,GBR,,
247967,W,Brown,U,,GBR,,
247968,Mrs C,Cook,U,,GBR,,
247969,N,Wellens,U,,GBR,,
247970,B,Shipman,U,,GBR,,
247971,J,Baty,U,,GBR,,
247972,E G,Newton,U,,GBR,,
247973,E,Pickering,U,,GBR,,
247974,C,Harrison,U,,GBR,,
247975,E,Thorp,U,,GBR,,
247976,,Lockhart,U,,GBR,,
247977,K M,Shipman,U,,GBR,,
247978,,Baty,U,,GBR,,
247979,D A,Holden,U,,GBR,,
247980,R,Toppin,U,,GBR,,
247981,B,Howard,U,,GBR,,
247982,M,Dorman,U,,GBR,,
247983,Molly,Phillips,U,,GBR,,
247984,DUPE E M,Lestrange,U,,GBR,,
247985,P M,Cox,U,,GBR,,
247986,P,Betteridge,U,,GBR,,
247987,,Treaves,U,,GBR,,
247988,M,Hallard,U,,GBR,,
247989,,Wadsworth,U,,GBR,,
247990,E,Chandler,U,,GBR,,
247991,B,Kealy,U,,GBR,,
247992,M W,Murray,U,,GBR,,
247993,C,Halahan,U,,GBR,,
247994,,Maccrone,U,,GBR,,
247995,Mrs,Pickett,U,,GBR,,
247996,K,Hutchinson,U,,GBR,,
247997,Martha,Larete,U,,USA,,
247998,Margaret,Ward,U,,USA,,
247999,Bernice,Edwards,U,,USA,,
248000,Virginia,White,U,,USA,,
248001,,Brooks,U,,USA,,
248002,,Moessner,U,,USA,,
248003,,Painey,U,,USA,,
248004,Mrs,March,U,,USA,,
248005,,Hackett,U,,USA,,
248006,,Thomson,U,,USA,,
248007,Rajkumari,Amrit Kaur,U,,IND,,
248008,Ida,Carvell,U,,AUS,,
248009,L,Walk,U,,AUS,,
248010,,Fisher,U,,GER,,
248011,D B,Oram,U,,GBR,,
248012,B F,Wildsmith,U,,GBR,,
248013,F B,Heasman,U,,GBR,,
248014,Julie,Hewitt,U,,USA,,
248015,Mrs Ralph,Williams,U,,USA,,
248016,Charlotte,Glutting,U,,USA,,
248017,H,Bruhn,U,,USA,,
248018,Marjorie,Ellis,U,,USA,,
248019,Elizabeth,Lemkau,U,,USA,,
248020,Carolyn,Francis,U,,USA,,
248021,G,Mccollum,U,,USA,,
248022,Adele,Hargreaves,U,,USA,,
248023,,Grandguillot,U,,SUI,,
248024,,Maerker,U,,SUI,,
248025,,Haupt,U,,SUI,,
248026,,Unger,U,,SUI,,
248027,Genevieve,Berg,U,,USA,,
248028,Dorothy,Liebes,U,,USA,,
248029,Gladys,Jackson,U,,USA,,
248030,V,Ayarz,U,,USA,,
248031,Annabelle,Cronk,U,,USA,,
248032,Dorothy,Balk,U,,USA,,
248033,Mrs,Coverly Smith,U,,USA,,
248034,Mrs Ted,Levison,U,,USA,,
248035,Mrs Ludwig,Lewis,U,,USA,,
248036,Mrs T A,Connors,U,,USA,,
248037,Mrs A M,Watts,U,,USA,,
248038,Mrs David,Stern,U,,USA,,
248039,Mrs George R,Powell,U,,USA,,
248040,Mrs David Luke,Hopkins,U,,USA,,
248041,Gertrude,Perkins,U,,USA,,
248042,Wirth,Fitler,U,,USA,,
248043,Mrs L Ward,Wheelock,U,,USA,,
248044,Mrs Philip,Price,U,,USA,,
248045,Adelaide,Jefferys,U,,USA,,
248046,Mrs George,Thornton,U,,USA,,
248047,Mrs A D,Smoker,U,,USA,,
248048,Alice,Flinchpaugh,U,,USA,,
248049,Joan,Golden,U,,USA,,
248050,Jane,Werner,U,,USA,,
248051,Margaret,Sonneman,U,,USA,,
248052,Ruth,Friedman,U,,USA,,
248053,,Morville,U,,DEN,,
248054,,Grzymek,U,,GER,,
248055,,Stephan,U,,GER,,
248056,E M,Nicholls,U,,GBR,,
248057,D,Cox,U,,GBR,,
248058,Mrs D C,Young,U,,GBR,,
248059,R C,Ingpen,U,,GBR,,
248060,Margaret,Lowe,U,,GBR,,
248061,Mrs G L,Blagden,U,,GBR,,
248062,P,Peach,U,,GBR,,
248063,Madge,Chamberlain,U,,GBR,,
248064,Elizabeth,Stirling,U,,USA,,
248065,Louise,Carpenter,U,,USA,,
248066,Ann,Glassburg,U,,USA,,
248067,Dorothy,Mechling,U,,USA,,
248068,Janet,Stribling,U,,USA,,
248069,Mrs Robert,Glassburn,U,,USA,,
248070,Cordelia,Crane,U,,USA,,
248071,,Schem,U,,GER,,
248072,Louise,Lee,U,,USA,,
248073,Louise,Townsend,U,,USA,,
248074,Emma,St C Watson,U,,USA,,
248075,Mrs J R,Hunt,U,,USA,,
248076,Janet,Douglas,U,,USA,,
248077,Mrs Maynard,Harris,U,,USA,,
248078,Maria,Cabanellas,U,,USA,,
248079,Mimi,Dogeureau,U,,USA,,
248080,Mrs Benjamin,Carpenter,U,,USA,,
248081,Peggy,Wittick,U,,USA,,
248082,Winifred,Eschen,U,,USA,,
248083,Dorothy,Lewis,U,,USA,,
248084,Lillian,Boker,U,,USA,,
248085,Dorothea,Bridgford,U,,AUS,,
248086,Leslie,Wetterlow,U,,USA,,
248087,Margaretta,Miller,U,,USA,,
248088,Aimee,Bourneuf,U,,USA,,
248089,Alice,Linnehan,U,,USA,,
248090,Doris,Mahoney,U,,USA,,
248091,Leslie,Greenough,U,,USA,,
248092,Katherine,Novell,U,,USA,,
248093,Lois,Towne,U,,USA,,
248094,Elizabeth,Perkins,U,,USA,,
248095,Elizabeth,Frothingham,U,,USA,,
248096,Adele,Wood,U,,USA,,
248097,Betty,Ripley,U,,USA,,
248098,Mrs R C,Middleton,U,,GBR,,
248099,Mrs A,Wilson,U,,GBR,,
248100,B,Nelson,U,,GBR,,
248101,V M,Burge,U,,GBR,,
248102,D,Drew,U,,GBR,,
248103,Mrs,Van Crisp,U,,USA,,
248104,Betsy,Clarke,U,,USA,,
248105,Frances,Ottley,U,,USA,,
248106,Phyllis,Walsh,U,18970625,USA,,
248107,Mrs J R,Lowell,U,,USA,,
248108,Mrs C E,Woodhouse,U,,CAN,,
248109,K,Moth,U,,CAN,,
248110,Mrs St L K,Verley,U,,CAN,,
248111,Mrs D,Freeland,U,,CAN,,
248112,J,Hartley,U,,CAN,,
248113,F,Cole,U,,CAN,,
248114,Mrs,Kingsley,U,,CAN,,
248115,Grace,White,U,,CAN,,
248116,Mrs J,Sparling,U,,CAN,,
248117,,Peatt,U,,CAN,,
248118,Mrs C A,King,U,,GBR,,
248119,F K,Scott,U,,GBR,,
248120,R C,James,U,,GBR,,
248121,Mrs G M,Sproule,U,,GBR,,
248122,Mrs F T,Arnold,U,,GBR,,
248123,J D,Gooch,U,,GBR,,
248124,F,Waterhouse,U,,GBR,,
248125,E M,Shackleton,U,,GBR,,
248126,M E,Hall,U,,GBR,,
248127,K K,Finnimore,U,,GBR,,
248128,S P,Trist,U,,GBR,,
248129,,Goodman,U,,GBR,,
248130,Mrs Digby,Griffiths,U,,GBR,,
248131,Mrs N M,De Boinville,U,,GBR,,
248132,J,Hartley,U,,GBR,,
248133,Mrs,Broach,U,,GBR,,
248134,B E,Stevenson,U,,GBR,,
248135,Mrs D L M,Thompson,U,,GBR,,
248136,A,Charles,U,,GBR,,
248137,Camilla,Nelson Smith,U,,GBR,,
248138,Mrs F,Crossley,U,,GBR,,
248139,M E,Duxbury,U,,GBR,,
248140,Mrs,Bush,U,,GBR,,
248141,,Graham Whyte,U,,GBR,,
248142,Mrs,Balazs,U,,HUN,,
248143,Marjorie,Nelson,U,,USA,,
248144,,Carvalho,U,,POR,,
248145,B,Schwaim,U,,GBR,,
248146,S,Thurlow,U,,AUS,,
248147,Mary,Bendixen,U,,AUS,,
248148,R,Robinson,U,,AUS,,
248149,G,Jellett,U,,IRL,,
248150,Mrs N B,Parr,U,,IRL,,
248151,S,Birmingham,U,,IRL,,
248152,Jane,Stoker,U,,IRL,,
248153,H,Mcswiney,U,,IRL,,
248154,M,Grey,U,,IRL,,
248155,Mrs,Mainguy,U,,IRL,,
248156,Mrs,Rounds,U,,IRL,,
248157,B,Mcmullen,U,,IRL,,
248158,M,Monahan,U,,IRL,,
248159,Mrs,Baines,U,,GBR,,
248160,D,Barry,U,,GBR,,
248161,M,Morrison,U,,GBR,,
248162,E J,Beazley,U,,GBR,,
248163,N D,Neale,U,,GBR,,
248164,C M,Du Buisson,U,,GBR,,
248165,D,Cardom,U,,GBR,,
248166,P,Gould,U,,GBR,,
248167,Mrs S,Farquharson,U,,GBR,,
248168,A,Buckingham,U,,GBR,,
248169,M F,Anderson,U,,GBR,,
248170,A,Morrison,U,,GBR,,
248171,G L,Aslett,U,,GBR,,
248172,,Perrier,U,,FRA,,
248173,,Ittner,U,,BEL,,
248174,,Backhouse,U,,,,
248175,,Benziger,U,,FRA,,
248176,Dorothy,Carstecher,U,,USA,,
248177,Catherine,Collier,U,,USA,,
248178,Dora,Hinde,U,,USA,,
248179,Ruth,Hofmeister,U,,USA,,
248180,Nancy,Blair,U,,USA,,
248181,Harriet,Alexander,U,,USA,,
248182,Ruth,Griffith,U,,USA,,
248183,Stella,Daly,U,,USA,,
248184,Alice,Ford,U,,USA,,
248185,E,Andrews,U,,GBR,,
248186,I,Nyberg,U,,GBR,,
248187,D E,Geer,U,,GBR,,
248188,D,Buckmaster,U,,GBR,,
248189,,Meyer,U,,SUI,,
248190,Helen,Patch,U,,USA,,
248191,Medora,Steedman,U,,USA,,
248192,Mrs Preble,Motley,U,,USA,,
248193,Mrs C B,Blauehard,U,,USA,,
248194,Phyllis,Rickert,U,,CAN,,
248195,Violet,Hose,U,,CAN,,
248196,Phoebe,Grierson,U,,CAN,,
248197,P,Ryckert,U,,CAN,,
248198,Mrs A,Jack,U,,GBR,,
248199,Mrs J,Burdon,U,,GBR,,
248200,Mrs S,Manning,U,,GBR,,
248201,Mrs D R,Alderson,U,,GBR,,
248202,A,Tennant,U,,GBR,,
248203,,Larnach Neville,U,,GBR,,
248204,Mrs,Trevor,U,,GBR,,
248205,E J,Musgrave,U,,GBR,,
248206,K,Fowler,U,,GBR,,
248207,Mrs,Kitson,U,,GBR,,
248208,B,Woodgate Jones,U,,GBR,,
248209,D,Milnes,U,,GBR,,
248210,Mrs,Hosken,U,,GBR,,
248211,B,Quilter,U,,GBR,,
248212,P,Oxley,U,,GBR,,
248213,M,Newington,U,,GBR,,
248214,D,Shepherd Cross,U,,GBR,,
248215,V,Campbell Jones,U,,GBR,,
248216,Mrs A,Trinder,U,,GBR,,
248217,Mrs D,Stebbings,U,,GBR,,
248218,M,Huleatt,U,,GBR,,
248219,Elizabeth,Bryan,U,,USA,,
248220,,Schmedes,U,,AUT,,
